trade_date,direction,signal,stopped,raw_ret_pts,gross_usd,net_usd,r_multiple
2020-04-29,-1.0,0.004278081391078393,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.1918465227817833
2020-04-30,-1.0,0.002132196969840862,False,5.999999999999929e-05,749.9999999999911,741.9299999999911,0.6015037593984884
2020-05-01,1.0,-0.006417134320633429,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.2005012531328411
2020-05-04,-1.0,0.0021390382487494423,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.10256410256409818
2020-05-05,-1.0,0.0010666667678024464,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.3200000000000048
2020-05-06,-1.0,0.0031965930256274942,False,-3.999999999999837e-05,-499.99999999997965,-508.06999999997964,-0.44077134986224004
2020-05-07,-1.0,0.004250803425194347,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.22038567493112035
2020-05-08,1.0,-0.0021231430480777554,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.3305785123966991
2020-05-11,1.0,-0.00319319057915502,True,-8.925000000000079e-05,-1115.6250000000098,-1123.6950000000097,-1.0000000000000058
2020-05-12,1.0,-0.008565362858923046,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.4444444444444444
2020-05-13,-1.0,0.004296462033505332,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.2240896358543517
2020-05-14,-1.0,0.0021413284413432996,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.3508771929824615
2020-05-15,1.0,-0.0032137146030958943,False,0.0,0.0,-8.07,0.0
2020-05-19,1.0,-0.002143623543251342,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.37037037037037635
2020-05-20,1.0,-0.0032240758717526764,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.24242424242423208
2020-05-21,-1.0,0.002152853361100871,False,-0.0,-0.0,-8.07,-0.0
2020-05-25,-1.0,0.00107584733346311,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.12121212121211623
2020-05-26,1.0,-0.0010758473334630141,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.3773584905660448
2020-05-27,-1.0,0.0032275444908665646,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.2588996763753945
2020-05-28,1.0,-0.0021528533611009783,False,0.0,0.0,-8.07,0.0
2020-06-01,1.0,-0.0021551732479832644,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.27491408934706923
2020-06-02,-1.0,0.002152853361100871,False,8.99999999999998e-05,1124.9999999999975,1116.9299999999976,1.2244897959183692
2020-06-03,1.0,-0.009735068770752467,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.2539682539682447
2020-06-04,1.0,-0.002176279422595406,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.25641025641026927
2020-06-05,1.0,-0.0021810259463603374,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.5177993527508132
2020-06-08,1.0,-0.004376374599798888,False,0.00011000000000000072,1375.000000000009,1366.9300000000092,1.3968253968254143
2020-06-09,-1.0,0.011989244428520889,False,-5.999999999999929e-05,-749.9999999999911,-758.0699999999912,-0.7476635514018641
2020-06-10,-1.0,0.006486509229606632,False,-5.999999999999929e-05,-749.9999999999911,-758.0699999999912,-0.727272727272722
2020-06-11,-1.0,0.006444705442641963,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.23391812865498252
2020-06-12,-1.0,0.0021390382487494423,False,4.99999999999997e-05,624.9999999999962,616.9299999999962,0.5847953216374259
2020-06-15,1.0,-0.005344748158880816,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.11299435028248171
2020-06-16,-1.0,0.0010723861617524969,False,-0.0,-0.0,-8.07,-0.0
2020-06-18,-1.0,0.0032102756302481894,False,-0.0,-0.0,-8.07,-0.0
2020-06-22,-1.0,0.001067805760830137,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.2339181286549626
2020-06-23,1.0,-0.0021344725286325697,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.35087719298246417
2020-06-24,-1.0,0.0031965930256274942,False,4.99999999999997e-05,624.9999999999962,616.9299999999962,0.5555555555555548
2020-06-25,1.0,-0.005333345975362505,False,-1.0000000000001327e-05,-125.00000000001658,-133.0700000000166,-0.11019283746557991
2020-06-26,1.0,-0.0010700910598445156,False,0.0,0.0,-8.07,0.0
2020-06-30,1.0,-0.004291852081541032,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.4336043360433627
2020-07-01,1.0,-0.00430571171121198,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.4597701149425308
2020-07-02,-1.0,0.004305711711212013,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.11204481792716647
2020-07-03,1.0,-0.00107353740852408,False,0.0,0.0,-8.07,0.0
2020-07-07,-1.0,0.0010735374085239634,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.12698412698412173
2020-07-08,1.0,-0.00107353740852408,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.2614379084967213
2020-07-09,-1.0,0.0021459235702766762,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.13468013468012927
2020-07-10,-1.0,0.0010712373814988586,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.4123711340206254
2020-07-13,-1.0,0.0032102756302481894,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.4255319148936236
2020-07-14,1.0,-0.0032102756302483213,False,0.0,0.0,-8.07,0.0
2020-07-16,-1.0,0.0032102756302481894,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.5797101449275374
2020-07-17,1.0,-0.004282661792000848,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.4301075268817277
2020-07-20,-1.0,0.0032102756302481894,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.2836879432624239
2020-07-21,1.0,-0.0021413284413432264,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.5498281786941575
2020-07-22,-1.0,0.004278081391078393,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.4301075268817269
2020-07-23,1.0,-0.003206844009579669,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.43478260869565843
2020-07-24,-1.0,0.003206844009579591,True,-6.975000000000037e-05,-871.8750000000045,-879.9450000000046,-1.000000000000003
2020-07-27,-1.0,0.007442883907078663,True,-7.424999999999966e-05,-928.1249999999958,-936.1949999999958,-0.9999999999999941
2020-07-28,-1.0,0.005282632464427218,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.2640264026402756
2020-07-29,-1.0,0.00210305019677889,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.12944983818769662
2020-07-30,-1.0,0.0010498688628367949,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.13333333333332756
2020-07-31,-1.0,0.0010476690324436838,False,9.99999999999994e-05,1249.9999999999925,1241.9299999999926,1.3071895424836477
2020-08-03,1.0,-0.010526412986987392,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.2279202279202181
2020-08-04,1.0,-0.0021164029063775016,False,2.9999999999998778e-05,374.9999999999847,366.9299999999847,0.33057851239668
