n,exp,pf,wr,profitR,maxddR,family,param,session,volfloor,k,exit,hurdle_R,req_exp,pass_hurdle
214,-0.18608293474470625,0.6786213682587506,0.308411214953271,-39.821748035367136,44.24628193930984,donchian,24,allday,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
225,-0.1797264499400139,0.6391557256441487,0.37333333333333335,-40.43845123650313,46.912400115309346,donchian,24,allday,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
216,-0.15650240465867657,0.6904794411694279,0.35648148148148145,-33.80451940627414,42.791498891608526,donchian,24,allday,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
208,-0.19401706794241763,0.6371705352981109,0.3317307692307692,-40.35555013202287,43.05228946688987,donchian,24,allday,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
220,-0.1396413244010021,0.6452848380787674,0.30454545454545456,-30.72109136822046,36.48187147933341,donchian,24,allday,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
209,-0.17474612721334806,0.6523894149339146,0.3157894736842105,-36.52194058758975,42.504209125199374,donchian,24,allday,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
214,-0.12549518766546153,0.6997261726212152,0.3878504672897196,-26.855970160408766,36.34160169706799,donchian,24,allday,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
207,-0.15494528364671759,0.6556498160339218,0.3526570048309179,-32.07367371487054,38.188657910089056,donchian,24,allday,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
201,-0.14551009990413416,0.6747819638595621,0.3582089552238806,-29.247530080730964,35.287286379251555,donchian,24,allday,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
220,-0.12007901959000893,0.6380665675862021,0.30454545454545456,-26.417384309801964,31.031920581631077,donchian,24,allday,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
208,-0.16602045599826118,0.6228334714559112,0.3173076923076923,-34.53225484763833,39.71404510036244,donchian,24,allday,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
116,-0.11604763422431293,0.8213429238483957,0.3793103448275862,-13.4615255700203,20.060671627188682,donchian,48,ny0811,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
111,-0.17605776333289147,0.7551506775383219,0.3153153153153153,-19.542411729950953,25.855559961630487,donchian,48,ny0811,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
105,-0.25302346295571443,0.6807218969034651,0.23809523809523808,-26.567463610350018,33.52572732290851,donchian,48,ny0811,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
103,-0.11470362793458157,0.8256653310687415,0.27184466019417475,-11.814473677261901,21.44726034747879,donchian,48,ny0811,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
102,-0.16756422306754207,0.7783282393930557,0.24509803921568626,-17.09155075288929,26.357777430122145,donchian,48,ny0811,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
108,-0.14325556764507524,0.7687066816023748,0.37962962962962965,-15.471601305668125,18.525394974011345,donchian,48,ny0811,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
104,-0.1714073814134573,0.7413731651574982,0.3269230769230769,-17.82636766699956,20.092368723323677,donchian,48,ny0811,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
100,-0.19349286068223326,0.7223034610763722,0.28,-19.349286068223325,21.982603885860833,donchian,48,ny0811,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
100,-0.0923698129670514,0.8294724181961576,0.3,-9.23698129670514,15.628534816281821,donchian,48,ny0811,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
98,-0.1334716129183586,0.7975818490889899,0.2857142857142857,-13.080218065999142,16.952049586866085,donchian,48,ny0811,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
99,-0.060860412684090176,0.8875830703222458,0.42424242424242425,-6.025180855724927,11.199165946896851,donchian,48,ny0811,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
95,-0.11706918592651813,0.7975448966082282,0.3684210526315789,-11.121572663019222,19.58404481941259,donchian,48,ny0811,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
92,-0.13277163926402996,0.7780346550184288,0.34782608695652173,-12.214990812290756,15.317682890283063,donchian,48,ny0811,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
97,-0.046301045214544936,0.890472132567875,0.32989690721649484,-4.491201385810859,11.404212426585225,donchian,48,ny0811,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
95,-0.08021350824749392,0.8515291676298848,0.3368421052631579,-7.620283283511922,15.170674484816278,donchian,48,ny0811,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
94,-0.15086768340700246,0.7156687902623037,0.39361702127659576,-14.18156224025823,17.4827534634453,donchian,48,ny0811,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
93,-0.1269727161723901,0.7645518314149542,0.3870967741935484,-11.808462604032277,16.105703394327875,donchian,48,ny0811,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
91,-0.14199566967486435,0.7413537802363388,0.37362637362637363,-12.921605940412656,16.187302860826303,donchian,48,ny0811,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
97,-0.050174724835457936,0.8621073556395114,0.32989690721649484,-4.86694830903942,10.466281929384952,donchian,48,ny0811,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
94,-0.09457098696130892,0.803804895618482,0.3404255319148936,-8.889672774363039,14.448852033509473,donchian,48,ny0811,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
91,-0.07811940885184242,0.8773129985378763,0.3956043956043956,-7.108866205517661,14.020391724681868,donchian,48,ny0811,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
86,-0.13004794656547092,0.8140905012555693,0.3372093023255814,-11.1841234046305,19.456376616011497,donchian,48,ny0811,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
84,-0.19091509022999004,0.749871480422762,0.2619047619047619,-16.036867579319164,23.953849452280153,donchian,48,ny0811,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
83,-0.13054886335186824,0.8037668244224737,0.26506024096385544,-10.835555658205063,19.813677308059113,donchian,48,ny0811,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
82,-0.12227755671380873,0.8350560880075024,0.25609756097560976,-10.026759650532316,21.61445428798939,donchian,48,ny0811,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
83,-0.0989259538527038,0.8348854746136264,0.40963855421686746,-8.210854169774414,13.978855097710621,donchian,48,ny0811,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
83,-0.14079987652799109,0.7805962464876847,0.3493975903614458,-11.68638975182326,16.16512480635738,donchian,48,ny0811,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
79,-0.14952444729121428,0.7790392986185408,0.3037974683544304,-11.812431336005929,16.53773595978059,donchian,48,ny0811,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
80,-0.10588050302533758,0.8074393045900142,0.2875,-8.470440242027006,15.219549671878788,donchian,48,ny0811,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
78,-0.09277424111589985,0.8565886378797308,0.2948717948717949,-7.2363908070401886,14.076876766576506,donchian,48,ny0811,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
80,-0.12738080812999217,0.7739441910674651,0.4,-10.190464650399374,16.75422773727448,donchian,48,ny0811,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
77,-0.1364631131617941,0.767538514903689,0.36363636363636365,-10.507659713458146,17.99420403674582,donchian,48,ny0811,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
75,-0.14536032587844097,0.7597904706768165,0.3333333333333333,-10.902024440883073,15.970291092946411,donchian,48,ny0811,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
78,-0.06560249227824376,0.8497776433194412,0.3076923076923077,-5.116994397703014,12.419439140784913,donchian,48,ny0811,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
76,-0.06041684424909587,0.8888421289266927,0.34210526315789475,-4.5916801629312864,14.04973728185584,donchian,48,ny0811,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
77,-0.17868168112559746,0.6707027058790732,0.37662337662337664,-13.758489446671003,18.523451557146416,donchian,48,ny0811,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
76,-0.1538031587443407,0.7204243018363198,0.3684210526315789,-11.689040064569893,15.227978972327023,donchian,48,ny0811,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
75,-0.1566097049107726,0.7199056944156332,0.3466666666666667,-11.745727868307947,17.31607026711405,donchian,48,ny0811,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
78,-0.0678918296129389,0.8199833336357537,0.3076923076923077,-5.295562709809234,11.21942441541104,donchian,48,ny0811,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
76,-0.09153963905384346,0.8147450834846252,0.34210526315789475,-6.957012568092103,14.683203605023465,donchian,48,ny0811,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
141,-0.10191134388492218,0.8375317432769622,0.3829787234042553,-14.369499487774027,20.566734617844734,donchian,48,ny0812,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
134,-0.14802914661152494,0.7864521787209668,0.3283582089552239,-19.835905645944344,29.55741991366613,donchian,48,ny0812,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
126,-0.21089194379659604,0.7210476905215141,0.2619047619047619,-26.5723849183711,39.1737401176002,donchian,48,ny0812,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
122,-0.12444463044621755,0.8057904527584464,0.2786885245901639,-15.182244914438542,26.013626796369646,donchian,48,ny0812,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
120,-0.16016056531158415,0.7817913519842313,0.25833333333333336,-19.2192678373901,30.93353796000021,donchian,48,ny0812,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
127,-0.10141229261318181,0.8263129360527541,0.4015748031496063,-12.87936116187409,20.42088126328848,donchian,48,ny0812,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
122,-0.14608352073302083,0.7665327245976102,0.3442622950819672,-17.82218952942854,23.579523152181995,donchian,48,ny0812,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
116,-0.15983897240980421,0.7582371938531465,0.3103448275862069,-18.54132079953729,24.137700720058753,donchian,48,ny0812,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
117,-0.08765433724397627,0.8310865569816246,0.3162393162393162,-10.255557457545223,18.46908931884014,donchian,48,ny0812,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
114,-0.12111987980679333,0.808845857543685,0.30701754385964913,-13.80766629797444,20.642559921725336,donchian,48,ny0812,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
117,-0.01102059806778856,0.9770932249325381,0.4444444444444444,-1.2894099739312617,11.255469762892087,donchian,48,ny0812,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
112,-0.04637877409400798,0.909475321343928,0.4017857142857143,-5.194422698528894,19.040084475173757,donchian,48,ny0812,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
106,-0.07739449008802099,0.8569757569537327,0.37735849056603776,-8.203815949330226,14.821978369723535,donchian,48,ny0812,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
113,-0.03869281530589102,0.9035018586729279,0.34513274336283184,-4.3722881295656855,13.466096467500584,donchian,48,ny0812,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
109,-0.0568564961664102,0.8881563913239715,0.3577981651376147,-6.197358082138711,17.013910078918553,donchian,48,ny0812,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
111,-0.08394530954440683,0.8202823819537312,0.42342342342342343,-9.317929359429158,16.875555844052677,donchian,48,ny0812,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
107,-0.07911135067766055,0.837289796853194,0.411214953271028,-8.464914522509678,16.067665314842387,donchian,48,ny0812,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
105,-0.09057009479654379,0.8165181140850623,0.4,-9.509859953637099,15.244900632128434,donchian,48,ny0812,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
113,-0.04219339760031067,0.8773770940709978,0.34513274336283184,-4.767853928835105,12.18451863014775,donchian,48,ny0812,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
108,-0.07069260653311954,0.8430542212283714,0.3611111111111111,-7.63480150557691,15.915781427619589,donchian,48,ny0812,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
113,-0.1060054388571133,0.8313813321451291,0.3805309734513274,-11.978614590853804,17.194937531493718,donchian,48,ny0812,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
106,-0.14826879034099733,0.7853886802416058,0.330188679245283,-15.716491776145718,24.018929813676753,donchian,48,ny0812,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
102,-0.2038857911379712,0.7269432414504211,0.2647058823529412,-20.796350696073063,30.802717459511975,donchian,48,ny0812,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
99,-0.1914938252940862,0.7111107676230101,0.25252525252525254,-18.957888704114534,27.049173971830896,donchian,48,ny0812,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
97,-0.17431998498727785,0.7643780139450217,0.24742268041237114,-16.909038543765952,27.391070030407576,donchian,48,ny0812,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
100,-0.09845649312469588,0.830355950433008,0.41,-9.845649312469588,17.82286224124069,donchian,48,ny0812,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
99,-0.16574996869435857,0.7341435125325997,0.3434343434343434,-16.409246900741497,21.459231972131963,donchian,48,ny0812,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
93,-0.1679383534270683,0.7461339779032679,0.3118279569892473,-15.618266868717352,20.641353648231444,donchian,48,ny0812,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
95,-0.14845070741331104,0.7266052628248815,0.28421052631578947,-14.102817204264548,20.42554477165862,donchian,48,ny0812,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
92,-0.13671347652622773,0.7872531688121229,0.29347826086956524,-12.577639840412951,20.435574814461845,donchian,48,ny0812,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
96,-0.09858254612184165,0.8066141716157057,0.40625,-9.4639244276968,17.659023601083796,donchian,48,ny0812,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
93,-0.09425857500082492,0.8210363764160777,0.3763440860215054,-8.766047475076718,18.75600879583994,donchian,48,ny0812,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
88,-0.12586803754581186,0.7741670906300387,0.3409090909090909,-11.076387304031444,16.97564250807239,donchian,48,ny0812,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
92,-0.09662088894104087,0.7744196137041809,0.30434782608695654,-8.88912178257576,16.191566525657656,donchian,48,ny0812,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
89,-0.0899565146958605,0.8310165281709073,0.33707865168539325,-8.006129807931584,18.02494370492238,donchian,48,ny0812,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
93,-0.1242736693018716,0.7375535995678011,0.3870967741935484,-11.55745124507406,18.246257762456562,donchian,48,ny0812,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
89,-0.12368636699190366,0.7496261425789583,0.3707865168539326,-11.008086662279426,15.979719198601233,donchian,48,ny0812,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
88,-0.12496109728141498,0.750596864230204,0.3522727272727273,-10.996576560764519,17.25940941955196,donchian,48,ny0812,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
92,-0.08275705186244092,0.7695906890533449,0.30434782608695654,-7.613648771344565,13.537510476946373,donchian,48,ny0812,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
89,-0.10008914133436647,0.7864725455856355,0.33707865168539325,-8.907933578758616,16.69079841764375,donchian,48,ny0812,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
251,-0.1662228103961234,0.7521205667142724,0.3665338645418327,-41.72192540942697,49.57238799633294,donchian,48,ln0312,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
235,-0.11760925677327183,0.8336568877377754,0.33617021276595743,-27.63817534171888,39.78267208119448,donchian,48,ln0312,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
217,-0.1836247623591698,0.7670958715731588,0.2534562211981567,-39.846573431939845,57.086194821777404,donchian,48,ln0312,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
211,-0.15245629374543307,0.7597998358588886,0.27488151658767773,-32.168277980286376,43.529066522091895,donchian,48,ln0312,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
199,-0.0973053484754194,0.8674089510663111,0.25125628140703515,-19.36376434660846,38.90888720522061,donchian,48,ln0312,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
220,-0.06614380376234678,0.8891580832008602,0.41818181818181815,-14.551636827716292,23.129282837200897,donchian,48,ln0312,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
209,-0.14688708786896817,0.7820785369205898,0.33014354066985646,-30.69940136461435,40.75686136077622,donchian,48,ln0312,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
193,-0.11253772332807876,0.8381353114193293,0.31088082901554404,-21.7197806023192,30.4234347943476,donchian,48,ln0312,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
200,-0.09782359087850673,0.8054025306317462,0.32,-19.564718175701344,31.268817839427328,donchian,48,ln0312,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
185,-0.06679124015297433,0.8928679924019034,0.2918918918918919,-12.35637942830025,27.951586207747823,donchian,48,ln0312,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
203,-0.06366536795068958,0.8838594295759179,0.4088669950738916,-12.924069693989987,21.1012943495273,donchian,48,ln0312,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
187,-0.05508237178717833,0.9040086897210046,0.37433155080213903,-10.300403524202347,21.380760740933116,donchian,48,ln0312,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
177,-0.04156830908022681,0.9302994734778068,0.3559322033898305,-7.357590707200146,18.1449042972318,donchian,48,ln0312,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
195,-0.062418818489255935,0.8449128312873861,0.3435897435897436,-12.171669605404908,22.771339702251794,donchian,48,ln0312,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
177,-0.051774667966584954,0.9013256411010908,0.3163841807909605,-9.164116230085536,20.764479978794764,donchian,48,ln0312,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
188,-0.07830133726949443,0.8482901600270543,0.39893617021276595,-14.720651406664953,26.11177059594699,donchian,48,ln0312,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
179,-0.028304468954326745,0.9456119910756331,0.4022346368715084,-5.066499942824487,16.848958071600983,donchian,48,ln0312,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
173,-0.04277698854994541,0.9194662447492274,0.3872832369942196,-7.400419019140556,17.906553979294642,donchian,48,ln0312,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
195,-0.06246307393529167,0.8193893580145265,0.3435897435897436,-12.180299417381876,19.660806694682496,donchian,48,ln0312,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
176,-0.06596192706674443,0.8570475915553875,0.32386363636363635,-11.609299163747021,21.64616184722283,donchian,48,ln0312,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
144,-0.10982674144584864,0.8275380037902621,0.3819444444444444,-15.815050768202205,23.023993148672314,donchian,48,ln0312,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
133,-0.17384682253978898,0.7539733339767302,0.3233082706766917,-23.121627397791933,32.61271589732644,donchian,48,ln0312,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
126,-0.1827844199553188,0.759580461107485,0.2619047619047619,-23.03083691437017,34.5989689650412,donchian,48,ln0312,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
121,-0.12613273395318103,0.8022496380106446,0.2727272727272727,-15.262060808334905,30.415759263015783,donchian,48,ln0312,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
118,-0.13278569144168278,0.8181761871653089,0.2457627118644068,-15.668711590118567,30.120242108870215,donchian,48,ln0312,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
123,-0.09923458279129754,0.8302691081152651,0.4146341463414634,-12.205853683329599,23.865247766021042,donchian,48,ln0312,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
121,-0.1279259793226931,0.796628403108435,0.34710743801652894,-15.479043498045865,27.737161362870147,donchian,48,ln0312,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
114,-0.11140409198521925,0.8333898722389889,0.30701754385964913,-12.700066486314995,25.19660880131488,donchian,48,ln0312,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
115,-0.09170192876025801,0.8231315110992726,0.3130434782608696,-10.545721807429672,24.346188085714306,donchian,48,ln0312,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
111,-0.11384608421889478,0.8212816925346316,0.27927927927927926,-12.63691534829732,26.938064211559464,donchian,48,ln0312,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
117,-0.120054946645815,0.7746186319793168,0.38461538461538464,-14.046428757560355,23.367166467789296,donchian,48,ln0312,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
114,-0.07528438081291598,0.8617939358167962,0.3684210526315789,-8.582419412672422,22.28819161161364,donchian,48,ln0312,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
108,-0.1253226092817693,0.7830260176899894,0.32407407407407407,-13.534841802431085,22.034853140652462,donchian,48,ln0312,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
113,-0.06584218471457054,0.842485264842351,0.3274336283185841,-7.44016687274647,19.300006977038528,donchian,48,ln0312,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
108,-0.10036501109385931,0.8143175402000622,0.2962962962962963,-10.839421198136806,22.86102693794956,donchian,48,ln0312,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
114,-0.11164735816659431,0.769881708517019,0.37719298245614036,-12.727798830991752,22.575667895616547,donchian,48,ln0312,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
110,-0.11909476855800018,0.7707702457976409,0.34545454545454546,-13.10042454138002,19.990641447832125,donchian,48,ln0312,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
107,-0.12815355442392978,0.7514190272722313,0.3364485981308411,-13.712430323360488,21.198080503113484,donchian,48,ln0312,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
113,-0.0582098291146917,0.8344807423397085,0.3274336283185841,-6.577710689960162,15.723853155143,donchian,48,ln0312,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
108,-0.10866279487467301,0.7714567273161571,0.2962962962962963,-11.735581846464685,21.155282079291716,donchian,48,ln0312,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
389,-0.21828547844328305,0.6703040030653534,0.3444730077120823,-84.91305111443711,98.53231044383892,donchian,48,allday,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
357,-0.1769391310341078,0.7429006365593993,0.32492997198879553,-63.167269779176486,83.01295315617435,donchian,48,allday,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
332,-0.24964276154192386,0.6695896668952874,0.25,-82.88139683191872,100.8200634140585,donchian,48,allday,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
322,-0.208876591620952,0.6621138117910219,0.27639751552795033,-67.25826250194655,79.49558399345699,donchian,48,allday,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
307,-0.20253519542933537,0.7162997275566076,0.247557003257329,-62.17830499680596,83.85292518862705,donchian,48,allday,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
338,-0.12173165682540736,0.7897104853557434,0.39349112426035504,-41.14530000698769,55.96111784356004,donchian,48,allday,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
318,-0.17757757996235454,0.7206737781709871,0.31761006289308175,-56.46967042802874,72.4526284762793,donchian,48,allday,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
298,-0.19870888246468804,0.6996931031273677,0.29194630872483224,-59.21524697447703,70.20127628559378,donchian,48,allday,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
310,-0.16429390169429148,0.6705271861962029,0.3096774193548387,-50.931109525230355,57.4290314792836,donchian,48,allday,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
289,-0.1692858290777868,0.7192088087236965,0.2837370242214533,-48.923604603480385,63.34479135668517,donchian,48,allday,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
306,-0.10287219406476088,0.8013814917128732,0.3888888888888889,-31.47889138381683,51.632598177802834,donchian,48,allday,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
292,-0.11234669350223986,0.7924163605514587,0.363013698630137,-32.80523450265404,49.404829144878725,donchian,48,allday,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
276,-0.13542675502411086,0.7561010779166545,0.33695652173913043,-37.3777843866546,49.65126831523156,donchian,48,allday,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
302,-0.12286784691338008,0.6961463038793024,0.33112582781456956,-37.106089767840785,45.488676306296824,donchian,48,allday,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
277,-0.134761161019697,0.7328156566526177,0.3140794223826715,-37.32884160245607,49.495926026124636,donchian,48,allday,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
295,-0.12665372519278004,0.7361099709257066,0.38305084745762713,-37.36284893187011,50.20630190706692,donchian,48,allday,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
280,-0.09853454637800935,0.7959376143482395,0.37857142857142856,-27.58967298584262,41.48928665502785,donchian,48,allday,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
269,-0.11794061059613739,0.7618457877473302,0.3680297397769517,-31.726024250360958,44.56159643462922,donchian,48,allday,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
302,-0.11373293584578893,0.673475865463104,0.33112582781456956,-34.34734662542826,40.637181577842355,donchian,48,allday,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
275,-0.12503301185800922,0.7148380521143012,0.32727272727272727,-34.384078260952535,44.97049835332922,donchian,48,allday,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
209,-0.2163855164805811,0.6579924428414928,0.3349282296650718,-45.22457294444145,49.15846561071778,donchian,48,allday,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
193,-0.22786474388172587,0.6579628871205081,0.31088082901554404,-43.97789556917309,49.24964075166258,donchian,48,allday,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
184,-0.268317986744106,0.6231092153904678,0.25,-49.37050956091551,60.212964275251714,donchian,48,allday,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
174,-0.21947786968642613,0.6477714330502642,0.25862068965517243,-38.189149325438144,48.89030965546961,donchian,48,allday,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
168,-0.23504862082795405,0.6657716743139553,0.24404761904761904,-39.48816829909628,51.07930093334708,donchian,48,allday,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
