date,m0_bp,rev_ret_bp,long_uncond_bp
2018-09-06,-14.539112767588767,-21.848380987396677,-30.55658979969038
2018-09-12,59.566195127688765,-28.24062876619135,41.166925907617305
2018-09-19,38.25721988143911,39.676968588302664,-22.7402030910895
2018-09-26,-8.347245893687434,33.347258914534976,22.22531821946903
2018-10-03,56.31551488367437,-62.64598961714998,121.6186056191531
2018-10-11,4.166377395176192,27.808694227924615,-12.509557542103675
2018-10-17,-29.899644970174556,-38.57423170133161,-87.09985812916999
2018-10-24,-13.453922352284046,-8.979348104074424,-8.967270067343565
2018-10-31,24.202099243514493,6.045035698665836,60.395774706699555
2018-11-07,17.666430355643097,130.82638342215938,-59.65354247761823
2018-11-15,-8.772699922217699,-15.810279973187068,-33.37728175495932
2018-11-21,-29.536665372332408,24.00518187183797,33.12480025539658
2018-11-28,103.70898157923034,60.52932665838583,41.220982894210586
2018-12-05,31.654434773379254,-55.61749598184581,66.91474782045393
2018-12-12,-5.782018085341573,25.03130218118475,-27.011399791978096
2018-12-27,46.547795449825195,-57.33202032511506,112.67102513234326
